VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,2016-06-09 21:06:56,2016-06-09 21:18:59,1,1.40,-73.983940124511719,40.742374420166016,1,N,-73.9908447265625,40.755832672119141,1,9,0.5,0.5,0,0,0.3,10.3
1,2016-06-09 21:06:56,2016-06-09 21:08:50,1,.40,-73.9466552734375,40.776412963867188,1,N,-73.950920104980469,40.770767211914063,2,4,0.5,0.5,0,0,0.3,5.3
1,2016-06-09 21:10:14,2016-06-09 21:23:19,1,2.20,-73.99444580078125,40.750755310058594,1,N,-73.964874267578125,40.753227233886719,1,10.5,0.5,0.5,3.54,0,0.3,15.34
2,2016-06-09 21:10:14,2016-06-09 21:13:43,1,.55,-73.948196411132812,40.775516510009766,1,N,-73.955680847167969,40.779533386230469,1,4.5,0.5,0.5,1.16,0,0.3,6.96
1,2016-06-09 21:10:15,2016-06-09 21:19:59,1,1.40,-73.982475280761719,40.755455017089844,1,N,-73.987289428710938,40.738872528076172,1,8,0.5,0.5,2.75,0,0.3,12.05
1,2016-06-09 21:10:15,2016-06-09 21:36:55,1,9.20,-74.012794494628906,40.702411651611328,1,N,-73.927871704101563,40.766338348388672,1,29,0.5,0.5,7.57,0,0.3,37.87
1,2016-06-09 21:10:15,2016-06-09 21:23:00,1,1.50,-73.990623474121094,40.746273040771484,1,N,-73.9842529296875,40.763824462890625,2,9.5,0.5,0.5,0,0,0.3,10.8
2,2016-06-09 21:10:15,2016-06-09 21:22:01,1,2.86,-73.953376770019531,40.744697570800781,1,N,-73.921760559082031,40.763492584228516,1,11,0.5,0.5,2.46,0,0.3,14.76
2,2016-06-09 21:10:15,2016-06-09 21:55:20,5,18.37,-73.786903381347656,40.644508361816406,2,N,-73.982810974121094,40.764175415039063,1,52,0,0.5,10.56,0,0.3,63.36
2,2016-06-09 21:10:15,2016-06-09 21:27:05,6,3.25,-73.992210388183594,40.739330291748047,1,N,-73.958221435546875,40.765399932861328,2,13.5,0.5,0.5,0,0,0.3,14.8
2,2016-06-09 21:10:15,2016-06-09 21:25:20,1,3.32,-73.998550415039062,40.723091125488281,1,N,-73.956306457519531,40.721168518066406,1,13.5,0.5,0.5,3.7,0,0.3,18.5
1,2016-06-09 21:10:16,2016-06-09 21:15:00,1,.70,-73.969825744628906,40.797561645507813,1,N,-73.965576171875,40.790752410888672,2,5,0.5,0.5,0,0,0.3,6.3
1,2016-06-09 21:10:16,2016-06-09 21:19:54,1,1.60,-73.9716796875,40.750343322753906,1,N,-73.991348266601563,40.743675231933594,1,8.5,0.5,0.5,2,0,0.3,11.8
1,2016-06-09 21:10:16,2016-06-09 21:49:33,1,9.40,-74.006195068359375,40.717441558837891,1,N,-73.941963195800781,40.812507629394531,1,34.5,0.5,0.5,0,0,0.3,35.8
1,2016-06-09 21:10:16,2016-06-09 21:22:22,1,7.10,-73.873023986816406,40.774036407470703,1,N,-73.799797058105469,40.721881866455078,1,20.5,0.5,0.5,5.45,0,0.3,27.25
1,2016-06-09 21:10:16,2016-06-09 21:15:29,1,1.10,-73.999946594238281,40.721858978271484,1,N,-74.007553100585937,40.708240509033203,1,6,0.5,0.5,1,0,0.3,8.3
2,2016-06-09 21:10:16,2016-06-09 21:15:47,1,.96,-73.976486206054688,40.788490295410156,1,N,-73.982490539550781,40.775489807128906,1,6,0.5,0.5,1,0,0.3,8.3
2,2016-06-09 21:10:16,2016-06-09 21:38:00,1,8.86,-73.88555908203125,40.773109436035156,1,N,-73.982597351074219,40.742698669433594,1,29.5,0.5,0.5,0,5.54,0.3,36.34
2,2016-06-09 21:10:16,2016-06-09 21:26:47,2,3.31,-73.985572814941406,40.744129180908203,1,N,-73.955078125,40.786029815673828,1,13.5,0.5,0.5,3.7,0,0.3,18.5
1,2016-06-09 21:10:17,2016-06-09 22:11:37,2,21.00,-73.972747802734375,40.759239196777344,1,N,-73.948654174804688,40.590354919433594,1,64,0.5,0.5,5,0,0.3,70.3
1,2016-06-09 21:10:17,2016-06-09 21:31:52,1,3.80,-74.007598876953125,40.71539306640625,1,N,-73.973442077636719,40.755161285400391,1,16,0.5,0.5,3,0,0.3,20.3
1,2016-06-09 21:10:17,2016-06-09 21:42:50,1,6.30,-73.974075317382812,40.764068603515625,1,N,-74.017608642578125,40.708095550537109,1,26.5,0.5,0.5,2.2,0,0.3,30
2,2016-06-09 21:10:17,2016-06-09 21:18:45,1,1.32,-73.996170043945312,40.748371124267578,1,N,-74.006202697753906,40.733116149902344,2,7.5,0.5,0.5,0,0,0.3,8.8
2,2016-06-09 21:10:17,2016-06-09 21:29:16,1,9.49,-73.981781005859375,40.779190063476563,1,N,-73.903266906738281,40.885391235351563,1,27.5,0.5,0.5,6.27,2.54,0.3,37.61
2,2016-06-09 21:10:17,2016-06-09 21:45:29,1,7.19,-73.990509033203125,40.737171173095703,1,N,-73.948989868164062,40.660938262939453,1,27,0.5,0.5,7.08,0,0.3,35.38
2,2016-06-09 21:10:17,2016-06-09 21:22:12,1,1.41,-73.9820556640625,40.728092193603516,1,N,-73.997543334960938,40.718170166015625,1,9,0.5,0.5,1.7,0,0.3,12
2,2016-06-09 21:10:17,2016-06-09 21:20:10,1,2.16,-73.978462219238281,40.684329986572266,1,N,-73.988540649414062,40.659099578857422,2,10,0.5,0.5,0,0,0.3,11.3
1,2016-06-09 21:10:18,2016-06-09 21:25:01,2,2.70,-73.987777709960937,40.724002838134766,1,N,-73.972145080566406,40.756118774414063,1,12,0.5,0.5,3.3,0,0.3,16.6
1,2016-06-09 21:10:18,2016-06-09 21:17:38,1,1.30,-74.005638122558594,40.741073608398437,1,N,-73.991226196289062,40.739727020263672,1,7,0.5,0.5,1,0,0.3,9.3
1,2016-06-09 21:10:18,2016-06-09 21:14:04,1,.60,-73.96893310546875,40.761680603027344,1,N,-73.968452453613281,40.754844665527344,1,4.5,0.5,0.5,1.45,0,0.3,7.25
1,2016-06-09 21:10:19,2016-06-09 21:15:38,1,3.50,-73.783615112304688,40.648639678955078,1,N,-73.7845458984375,40.666351318359375,1,11,0.5,0.5,1,0,0.3,13.3
2,2016-06-09 21:10:19,2016-06-09 21:32:35,1,5.58,-73.979866027832031,40.745048522949219,1,N,-73.905990600585937,40.764133453369141,1,19,0.5,0.5,4.06,0,0.3,24.36
2,2016-06-09 21:10:19,2016-06-09 21:41:05,6,5.71,-73.970848083496094,40.758281707763672,1,N,-74.006858825683594,40.714698791503906,1,24,0.5,0.5,6.32,0,0.3,31.62
2,2016-06-09 21:10:19,2016-06-09 21:13:54,2,.57,-73.970481872558594,40.751758575439453,1,N,-73.965530395507813,40.754779815673828,1,4.5,0.5,0.5,1.16,0,0.3,6.96
2,2016-06-09 21:10:19,2016-06-09 21:38:23,1,4.89,-74.000152587890625,40.727142333984375,1,N,-73.953125,40.778396606445313,1,21,0.5,0.5,2.69,0,0.3,24.99
1,2016-06-09 21:10:20,2016-06-09 21:20:56,1,1.70,-73.978309631347656,40.777999877929688,1,N,-73.960075378417969,40.763473510742188,1,9,0.5,0.5,1.7,0,0.3,12
1,2016-06-09 21:10:20,2016-06-09 21:16:02,1,.90,-73.962074279785156,40.770542144775391,1,N,-73.9705810546875,40.758869171142578,2,6,0.5,0.5,0,0,0.3,7.3
2,2016-06-09 21:10:20,2016-06-09 21:35:27,5,4.09,-73.976356506347656,40.77587890625,1,N,-73.986915588378906,40.729751586914063,1,18.5,0.5,0.5,4.95,0,0.3,24.75
2,2016-06-09 21:10:20,2016-06-09 21:32:21,1,9.04,-73.864181518554687,40.770198822021484,1,N,-73.942489624023437,40.830410003662109,1,27,0.5,0.5,8.46,5.54,0.3,42.3
1,2016-06-09 21:10:21,2016-06-09 21:21:48,1,3.10,-73.955528259277344,40.764083862304688,1,N,-73.989112854003906,40.741241455078125,2,12.5,0.5,0.5,0,0,0.3,13.8
1,2016-06-09 21:10:21,2016-06-09 21:15:22,1,.70,-73.986190795898437,40.767414093017578,1,N,-73.979690551757812,40.760944366455078,1,5,0.5,0.5,2,0,0.3,8.3
1,2016-06-09 21:10:21,2016-06-09 21:35:30,1,4.90,-73.987251281738281,40.720512390136719,1,N,-73.960807800292969,40.778083801269531,1,20,0.5,0.5,4.25,0,0.3,25.55
1,2016-06-09 21:10:21,2016-06-09 21:19:27,1,1.10,-73.976112365722656,40.715641021728516,1,N,-73.976112365722656,40.715641021728516,1,7.5,0.5,0.5,2.2,0,0.3,11
1,2016-06-09 21:10:21,2016-06-09 21:23:54,1,2.20,-73.963996887207031,40.793842315673828,1,N,-73.982963562011719,40.769477844238281,1,11.5,0.5,0.5,3.8,0,0.3,16.6
1,2016-06-09 21:10:21,2016-06-09 21:18:37,3,1.60,-73.960113525390625,40.781913757324219,1,N,-73.970512390136719,40.795749664306641,2,8,0.5,0.5,0,0,0.3,9.3
2,2016-06-09 21:10:21,2016-06-09 21:13:59,1,.64,-73.969551086425781,40.760467529296875,1,N,-73.975334167480469,40.752590179443359,1,4.5,0.5,0.5,1.45,0,0.3,7.25
2,2016-06-09 21:10:21,2016-06-09 21:20:47,1,.80,-73.993568420410156,40.7440185546875,1,N,-73.981407165527344,40.742088317871094,1,7.5,0.5,0.5,1.76,0,0.3,10.56
2,2016-06-09 21:10:21,2016-06-09 21:22:34,5,2.43,-73.983489990234375,40.770977020263672,1,N,-73.98016357421875,40.745738983154297,1,10.5,0.5,0.5,2.36,0,0.3,14.16
1,2016-06-09 21:10:22,2016-06-09 21:18:42,1,1.40,-73.992263793945313,40.759239196777344,1,N,-73.982192993164063,40.771419525146484,2,7.5,0.5,0.5,0,0,0.3,8.8
2,2016-06-09 21:10:22,2016-06-09 21:29:18,5,5.30,-73.969032287597656,40.7659912109375,1,N,-73.950637817382813,40.824001312255859,2,18,0.5,0.5,0,0,0.3,19.3
2,2016-06-09 21:10:22,2016-06-09 21:12:40,1,.34,-73.989768981933594,40.729721069335938,1,N,-73.989662170410156,40.734291076660156,1,3.5,0.5,0.5,1,0,0.3,5.8
2,2016-06-09 21:10:22,2016-06-09 21:20:10,1,1.88,-73.956306457519531,40.778648376464844,1,N,-73.970573425292969,40.755630493164063,2,9,0.5,0.5,0,0,0.3,10.3
2,2016-06-09 21:10:22,2016-06-09 21:29:14,2,3.07,-74.00238037109375,40.71759033203125,1,N,-73.982490539550781,40.755649566650391,1,14,0.5,0.5,3.06,0,0.3,18.36
2,2016-06-09 21:10:22,2016-06-09 21:13:42,6,.72,-73.9732666015625,40.748573303222656,1,N,-73.965324401855469,40.755031585693359,1,4.5,0.5,0.5,1,0,0.3,6.8
1,2016-06-09 21:10:23,2016-06-09 21:16:34,1,.50,-73.983482360839844,40.766284942626953,1,N,-73.991706848144531,40.770511627197266,1,5.5,0.5,0.5,1.35,0,0.3,8.15
2,2016-06-09 21:10:23,2016-06-09 21:23:44,1,2.67,-74.006172180175781,40.73394775390625,1,N,-73.981910705566406,40.765403747558594,1,11.5,0.5,0.5,2.56,0,0.3,15.36
2,2016-06-09 21:10:23,2016-06-09 21:20:19,1,2.69,-73.9910888671875,40.717697143554688,1,N,-73.96099853515625,40.718925476074219,1,10.5,0.5,0.5,2.36,0,0.3,14.16
2,2016-06-09 21:10:23,2016-06-09 21:24:39,1,2.80,-73.952972412109375,40.776252746582031,1,N,-73.978263854980469,40.74139404296875,1,12,0.5,0.5,2,0,0.3,15.3
2,2016-06-09 21:10:23,2016-06-09 21:19:42,1,1.30,-74.001800537109375,40.729320526123047,1,N,-73.997001647949219,40.739200592041016,1,7.5,0.5,0.5,1.76,0,0.3,10.56
2,2016-06-09 21:10:23,2016-06-09 21:40:01,1,7.66,-74.008308410644531,40.716770172119141,1,N,-73.962211608886719,40.805255889892578,1,27.5,0.5,0.5,5.76,0,0.3,34.56
1,2016-06-09 21:10:24,2016-06-09 21:21:35,1,2.30,-73.998313903808594,40.686576843261719,1,N,-73.967582702636719,40.675430297851563,1,9.5,0.5,0.5,2.15,0,0.3,12.95
1,2016-06-09 21:10:24,2016-06-09 21:32:05,1,9.60,-73.863700866699219,40.769908905029297,1,N,-73.99139404296875,40.756126403808594,1,28.5,0.5,0.5,0.01,5.54,0.3,35.35
1,2016-06-09 21:10:24,2016-06-09 21:21:30,1,2.00,-73.981704711914063,40.67926025390625,1,N,-73.9866943359375,40.702297210693359,1,9.5,0.5,0.5,2.15,0,0.3,12.95
1,2016-06-09 21:10:24,2016-06-09 21:17:21,1,.90,-73.991409301757812,40.760242462158203,1,N,-73.994979858398438,40.75,2,6.5,0.5,0.5,0,0,0.3,7.8
1,2016-06-09 21:10:24,2016-06-09 21:22:27,1,2.10,-73.988189697265625,40.737876892089844,1,N,-74.008491516113281,40.711391448974609,1,10,0.5,0.5,2,0,0.3,13.3
2,2016-06-09 21:10:24,2016-06-09 21:14:44,1,.57,-73.98248291015625,40.774829864501953,1,N,-73.981529235839844,40.781040191650391,1,4.5,0.5,0.5,1.45,0,0.3,7.25
2,2016-06-09 21:10:24,2016-06-09 21:20:29,1,1.61,-73.972770690917969,40.793479919433594,1,N,-73.973060607910156,40.793041229248047,1,9,0.5,0.5,2.06,0,0.3,12.36
1,2016-06-09 21:10:25,2016-06-09 21:19:12,1,1.90,-73.97857666015625,40.764232635498047,1,N,-73.955589294433594,40.776023864746094,1,9,0.5,0.5,2.05,0,0.3,12.35
1,2016-06-09 21:10:25,2016-06-09 21:16:50,1,1.30,-73.969505310058594,40.797695159912109,1,N,-73.954620361328125,40.787311553955078,1,7,0.5,0.5,0,0,0.3,8.3
1,2016-06-09 21:10:25,2016-06-09 21:29:27,1,3.40,-73.9893798828125,40.762943267822266,5,N,-74.030838012695313,40.750404357910156,1,70,0,0,0,0,0.3,70.3
2,2016-06-09 21:10:25,2016-06-09 21:32:49,5,4.85,-74.008583068847656,40.711429595947266,1,N,-73.984420776367188,40.743171691894531,2,19.5,0.5,0.5,0,0,0.3,20.8
2,2016-06-09 21:10:25,2016-06-09 21:44:52,1,9.04,-73.971542358398438,40.757320404052734,1,N,-73.974197387695313,40.671821594238281,1,30.5,0.5,0.5,6.36,0,0.3,38.16
2,2016-06-09 21:10:25,2016-06-09 21:26:14,6,2.70,-73.988479614257813,40.731521606445313,1,N,-73.977867126464844,40.763080596923828,2,12.5,0.5,0.5,0,0,0.3,13.8
1,2016-06-09 21:10:26,2016-06-09 21:17:14,1,.90,-73.989974975585937,40.747116088867188,1,N,-73.978416442871094,40.752548217773438,2,6.5,0.5,0.5,0,0,0.3,7.8
1,2016-06-09 21:10:26,2016-06-09 21:49:49,1,8.40,-73.987236022949219,40.722564697265625,1,N,-73.959487915039063,40.814254760742188,2,33.5,0.5,0.5,0,0,0.3,34.8
1,2016-06-09 21:10:26,2016-06-09 21:45:29,1,12.20,-73.977241516113281,40.745262145996094,1,N,-73.908180236816406,40.882980346679688,1,36.5,0.5,0.5,7.55,0,0.3,45.35
2,2016-06-09 21:10:26,2016-06-09 21:28:26,1,8.35,-73.974098205566406,40.782920837402344,1,N,-74.011238098144531,40.703941345214844,1,25,0.5,0.5,5.26,0,0.3,31.56
2,2016-06-09 21:10:26,2016-06-09 21:36:20,2,3.87,-73.983741760253906,40.729831695556641,1,N,-73.98822021484375,40.745010375976563,1,17.5,0.5,0.5,5.64,0,0.3,24.44
2,2016-06-09 21:13:42,2016-06-09 21:18:34,1,.94,-73.98663330078125,40.716110229492188,1,N,-73.976646423339844,40.723171234130859,2,5.5,0.5,0.5,0,0,0.3,6.8
2,2016-06-09 21:13:42,2016-06-09 21:19:27,2,1.01,-73.980293273925781,40.748279571533203,1,N,-73.967910766601563,40.75286865234375,1,6,0.5,0.5,1.46,0,0.3,8.76
1,2016-06-09 21:13:43,2016-06-09 21:15:46,1,.00,-73.995216369628906,40.719833374023438,1,N,-73.995307922363281,40.720672607421875,1,3,0.5,0.5,0.85,0,0.3,5.15
1,2016-06-09 21:13:43,2016-06-09 21:27:09,1,2.90,-73.939125061035156,40.805141448974609,1,N,-73.97412109375,40.788307189941406,2,12,0.5,0.5,0,0,0.3,13.3
1,2016-06-09 21:13:43,2016-06-09 21:22:19,1,1.00,-73.9534912109375,40.775611877441406,1,N,-73.95574951171875,40.764453887939453,1,7.5,0.5,0.5,1.75,0,0.3,10.55
1,2016-06-09 21:13:43,2016-06-09 21:26:57,1,1.90,-73.999595642089844,40.728164672851563,1,N,-73.984771728515625,40.745651245117187,1,10.5,0.5,0.5,2.35,0,0.3,14.15
1,2016-06-09 21:13:43,2016-06-09 21:21:04,2,1.50,-73.978843688964844,40.766674041748047,1,N,-73.961143493652344,40.773345947265625,1,7.5,0.5,0.5,1.5,0,0.3,10.3
2,2016-06-09 21:13:43,2016-06-09 21:42:06,1,4.97,-73.986679077148438,40.766681671142578,1,N,-73.923980712890625,40.737991333007813,1,21.5,0.5,0.5,3,0,0.3,25.8
2,2016-06-09 21:13:43,2016-06-09 21:34:57,1,3.37,-74.002326965332031,40.72821044921875,1,N,-73.997352600097656,40.762134552001953,2,16.5,0.5,0.5,0,0,0.3,17.8
2,2016-06-09 21:13:43,2016-06-09 21:34:33,1,5.26,-73.996902465820313,40.713550567626953,1,N,-73.978378295898437,40.760009765625,1,19.5,0.5,0.5,6.24,0,0.3,27.04
2,2016-06-09 21:13:43,2016-06-09 21:30:15,2,4.88,-74.007461547851563,40.743320465087891,1,N,-73.95611572265625,40.788051605224609,1,16,0.5,0.5,3.46,0,0.3,20.76
2,2016-06-09 21:13:43,2016-06-09 21:28:39,5,2.09,-73.990020751953125,40.760631561279297,1,N,-73.961746215820312,40.765140533447266,1,11,0.5,0.5,3.08,0,0.3,15.38
2,2016-06-09 21:13:43,2016-06-09 21:19:46,1,.76,-73.991378784179688,40.742301940917969,1,N,-73.980888366699219,40.742031097412109,1,6,0.5,0.5,1.46,0,0.3,8.76
1,2016-06-09 21:13:44,2016-06-09 21:22:02,1,1.30,-73.995590209960938,40.749351501464844,1,N,-73.9840087890625,40.737636566162109,1,7.5,0.5,0.5,2,0,0.3,10.8
1,2016-06-09 21:13:44,2016-06-09 21:30:46,1,2.90,-73.983123779296875,40.766643524169922,1,N,-74.005859375,40.745342254638672,1,14,0.5,0.5,1.8,0,0.3,17.1
1,2016-06-09 21:13:44,2016-06-09 21:39:58,1,7.80,-73.985031127929688,40.728183746337891,1,N,-73.944358825683594,40.817344665527344,1,26,0.5,0.5,5.45,0,0.3,32.75
1,2016-06-09 21:13:44,2016-06-09 21:44:16,1,5.90,-74.001091003417969,40.736717224121094,1,N,-74.009635925292969,40.676994323730469,1,22.5,0.5,0.5,4.75,0,0.3,28.55
2,2016-06-09 21:13:44,2016-06-09 21:23:27,1,1.74,-73.964500427246094,40.761501312255859,1,N,-73.948432922363281,40.772411346435547,2,9,0.5,0.5,0,0,0.3,10.3
2,2016-06-09 21:13:44,2016-06-09 21:31:21,1,1.59,-73.990776062011719,40.775157928466797,1,N,-73.984504699707031,40.758941650390625,2,12,0.5,0.5,0,0,0.3,13.3
2,2016-06-09 21:13:44,2016-06-09 21:23:23,1,1.37,-74.015434265136719,40.714553833007812,1,N,-73.997123718261719,40.714530944824219,1,8,0.5,0.5,1.86,0,0.3,11.16
2,2016-06-09 21:13:44,2016-06-09 21:57:45,6,12.48,-73.790679931640625,40.643848419189453,1,N,-73.951576232910156,40.676181793212891,1,41,0.5,0.5,10.58,0,0.3,52.88
2,2016-06-09 21:13:44,2016-06-09 21:19:00,2,.93,-73.991859436035156,40.759601593017578,1,N,-74.000389099121094,40.747909545898438,2,6,0.5,0.5,0,0,0.3,7.3
2,2016-06-09 21:13:44,2016-06-09 21:27:47,5,1.71,-73.997787475585937,40.760311126708984,1,N,-73.979843139648438,40.763359069824219,1,10.5,0.5,0.5,2.36,0,0.3,14.16
2,2016-06-09 21:13:44,2016-06-09 21:38:05,1,3.19,-73.983299255371094,40.771251678466797,1,N,-73.998634338378906,40.733150482177734,1,17,0.5,0.5,3.66,0,0.3,21.96
2,2016-06-09 21:13:44,2016-06-09 21:25:36,1,1.61,-73.991226196289062,40.727691650390625,1,N,-73.976287841796875,40.748371124267578,1,9.5,0.5,0.5,1,0,0.3,11.8
1,2016-06-09 21:13:45,2016-06-09 21:21:02,1,1.30,-73.969680786132813,40.764537811279297,1,N,-73.957740783691406,40.776477813720703,1,7,0.5,0.5,2.45,0,0.3,10.75
1,2016-06-09 21:13:45,2016-06-09 21:20:37,1,1.20,-73.982124328613281,40.769008636474609,1,N,-73.979438781738281,40.78179931640625,1,6.5,0.5,0.5,1.55,0,0.3,9.35
2,2016-06-09 21:13:45,2016-06-09 21:18:12,4,.70,-73.999786376953125,40.743545532226562,1,N,-73.999786376953125,40.743545532226562,1,5,0.5,0.5,1.26,0,0.3,7.56
2,2016-06-09 21:13:45,2016-06-09 21:17:24,2,.38,-73.975807189941406,40.751956939697266,1,N,-73.97808837890625,40.747486114501953,1,4.5,0.5,0.5,1.16,0,0.3,6.96
2,2016-06-09 21:13:45,2016-06-09 21:19:00,1,.92,-73.992897033691406,40.736698150634766,1,N,-74.003837585449219,40.737209320068359,1,5.5,0.5,0.5,1.36,0,0.3,8.16
2,2016-06-09 21:13:45,2016-06-09 21:23:39,1,1.75,-73.988677978515625,40.74530029296875,1,N,-73.999687194824219,40.72576904296875,1,8.5,0.5,0.5,2.94,0,0.3,12.74
2,2016-06-09 21:13:45,2016-06-09 21:26:23,1,3.47,-74.009002685546875,40.703578948974609,1,N,-73.980598449707031,40.728080749511719,1,13,0.5,0.5,2.86,0,0.3,17.16
2,2016-06-09 21:13:45,2016-06-09 21:31:12,2,8.22,-73.873023986816406,40.774085998535156,1,N,-73.954299926757812,40.774478912353516,1,24,0.5,0.5,9.25,5.54,0.3,40.09
1,2016-06-09 21:13:46,2016-06-09 21:35:35,1,4.00,-73.978919982910156,40.777217864990234,1,N,-74.00701904296875,40.735160827636719,1,17,0.5,0.5,3.66,0,0.3,21.96
2,2016-06-09 21:13:46,2016-06-09 21:27:25,1,1.74,-73.987808227539062,40.737838745117188,1,N,-73.97039794921875,40.756259918212891,2,10.5,0.5,0.5,0,0,0.3,11.8
2,2016-06-09 21:13:46,2016-06-09 21:21:50,1,1.66,-73.956512451171875,40.778171539306641,1,N,-73.976402282714844,40.776058197021484,2,8,0.5,0.5,0,0,0.3,9.3
2,2016-06-09 21:13:46,2016-06-09 21:24:01,2,1.83,-73.990951538085938,40.734859466552734,1,N,-74.009681701660156,40.716426849365234,2,8.5,0.5,0.5,0,0,0.3,9.8
2,2016-06-09 21:13:46,2016-06-09 21:19:58,1,1.41,-73.972358703613281,40.756301879882813,1,N,-73.958396911621094,40.764568328857422,2,6,0.5,0.5,0,0,0.3,7.3
1,2016-06-09 21:06:15,2016-06-09 21:35:05,1,18.60,-73.7840576171875,40.648586273193359,1,N,-73.981391906738281,40.606159210205078,2,50.5,0.5,0.5,0,0,0.3,51.8
2,2016-06-09 21:06:15,2016-06-09 21:15:57,3,1.59,-74.004058837890625,40.750045776367188,1,N,-74.003067016601563,40.733234405517578,2,8.5,0.5,0.5,0,0,0.3,9.8
2,2016-06-09 21:06:15,2016-06-09 21:13:53,1,2.61,-73.971870422363281,40.763469696044922,1,N,-73.949508666992188,40.796188354492187,1,9.5,0.5,0.5,2.7,0,0.3,13.5
2,2016-06-09 21:06:15,2016-06-09 21:09:34,1,.80,-73.970703125,40.785930633544922,1,N,-73.96990966796875,40.794589996337891,1,4.5,0.5,0.5,0.5,0,0.3,6.3
2,2016-06-09 21:06:15,2016-06-09 21:09:42,2,1.28,-73.967193603515625,40.760643005371094,1,N,-73.953681945800781,40.771839141845703,1,5.5,0.5,0.5,1.36,0,0.3,8.16
2,2016-06-09 21:06:15,2016-06-09 21:17:55,1,1.14,-73.988311767578125,40.764389038085937,1,N,-73.997001647949219,40.750396728515625,1,8.5,0.5,0.5,1.96,0,0.3,11.76
2,2016-06-09 21:06:15,2016-06-09 21:34:39,1,9.54,-73.872879028320312,40.773967742919922,1,N,-73.982589721679688,40.765026092529297,1,31,0.5,0.5,11.35,5.54,0.3,49.19
2,2016-06-09 21:06:15,2016-06-09 21:13:37,5,.93,-73.992340087890625,40.734706878662109,1,N,-74.007766723632813,40.735645294189453,1,6.5,0.5,0.5,0,0,0.3,7.8
1,2016-06-09 21:06:16,2016-06-09 21:20:16,1,2.10,-73.973701477050781,40.783035278320312,1,N,-73.984634399414062,40.759681701660156,1,10.5,0.5,0.5,2,0,0.3,13.8
1,2016-06-09 21:06:16,2016-06-09 21:15:25,1,2.00,-73.980064392089844,40.780838012695312,1,N,-73.954322814941406,40.784248352050781,1,9,0.5,0.5,2.06,0,0.3,12.36
2,2016-06-09 21:06:16,2016-06-09 22:07:33,1,18.58,-73.790023803710938,40.643531799316406,2,N,-73.994293212890625,40.760799407958984,1,52,0,0.5,14.58,5.54,0.3,72.92
2,2016-06-09 21:06:16,2016-06-09 21:12:08,1,1.18,-73.979621887207031,40.776309967041016,1,N,-73.967491149902344,40.787670135498047,1,6.5,0.5,0.5,1.95,0,0.3,9.75
1,2016-06-09 21:06:17,2016-06-09 21:13:43,1,.70,-74.005523681640625,40.718120574951172,1,N,-73.99639892578125,40.723724365234375,1,6.5,0.5,0.5,1.55,0,0.3,9.35
1,2016-06-09 21:06:18,2016-06-09 21:11:00,1,1.10,-73.986038208007813,40.746971130371094,1,N,-73.992752075195313,40.733860015869141,1,5.5,0.5,0.5,1.35,0,0.3,8.15
1,2016-06-09 21:06:18,2016-06-09 21:17:08,1,2.20,-74.005119323730469,40.729362487792969,1,N,-74.013679504394531,40.702346801757812,2,10.5,0.5,0.5,0,0,0.3,11.8
2,2016-06-09 21:06:18,2016-06-09 21:20:09,1,1.82,-73.98724365234375,40.744598388671875,1,N,-73.965476989746094,40.754570007324219,1,10.5,0.5,0.5,1,0,0.3,12.8
2,2016-06-09 21:06:18,2016-06-09 21:21:56,1,1.79,-73.991363525390625,40.759609222412109,1,N,-73.973312377929688,40.749118804931641,2,10.5,0.5,0.5,0,0,0.3,11.8
2,2016-06-09 21:06:18,2016-06-09 21:27:52,1,4.44,-73.99090576171875,40.734142303466797,1,N,-73.995773315429688,40.682643890380859,1,16.5,0.5,0.5,2,0,0.3,19.8
2,2016-06-09 21:06:18,2016-06-09 21:57:15,1,7.25,-73.996170043945312,40.753459930419922,1,N,-73.894851684570313,40.709190368652344,1,36,0.5,0.5,0,5.54,0.3,42.84
2,2016-06-09 21:06:18,2016-06-09 21:32:29,1,5.35,-73.973434448242188,40.763736724853516,1,N,-74.015289306640625,40.716060638427734,1,22,0.5,0.5,3,0,0.3,26.3
1,2016-06-09 21:06:19,2016-06-09 21:14:51,2,1.30,-73.989295959472656,40.748191833496094,1,N,-73.974945068359375,40.759002685546875,1,7.5,0.5,0.5,1.75,0,0.3,10.55
1,2016-06-09 21:06:19,2016-06-09 21:29:00,4,3.20,-73.998313903808594,40.717098236083984,1,N,-73.982933044433594,40.756729125976563,2,15.5,0.5,0.5,0,0,0.3,16.8
1,2016-06-09 21:06:19,2016-06-09 21:11:44,1,.60,-73.9781494140625,40.748355865478516,1,N,-73.988265991210937,40.748786926269531,2,5,0.5,0.5,0,0,0.3,6.3
1,2016-06-09 21:06:19,2016-06-09 21:16:48,2,.70,-73.973297119140625,40.75439453125,1,N,-73.9627685546875,40.758090972900391,2,8,0.5,0.5,0,0,0.3,9.3
1,2016-06-09 21:06:19,2016-06-09 21:35:32,1,9.60,-73.977943420410156,40.749668121337891,1,N,-73.859588623046875,40.738567352294922,1,32,0.5,0.5,15,0,0.3,48.3
